id_match,home_team,away_team,home_result,away_result,edition,round,city,edition_year
5972.0,Malta,Hungary (Magyarország),0.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,TaQali,2008
5973.0,Portugal,Albania (Shqipëri),0.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Braga,2008
5974.0,Latvia (Latvija),Israel (ישראל),1.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Rīga,2008
5975.0,Greece (Ελλάδα),Switzerland (Schweiz / Suisse),1.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Peiraiás,2008
5976.0,Luxembourg (Lëtzebuerg),Moldova,0.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Luxembourg,2008
5977.0,Northern Ireland (Ulster),San Marino,4.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Belfast,2008
5978.0,Czech Republic (Česká Republika),Slovenia (Slovenija),1.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Teplice,2008
5979.0,Slovakia (Slovensko),Poland (Polska),2.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Bratislava,2008
5980.0,Russia (Россия),Finland (Suomi),3.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Moskva,2008
5981.0,Germany (Deutschland),Wales (Cymru),1.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Mönchengladbach,2008
5982.0,Belgium (België),Spain (España),1.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Bruxelles,2008
5983.0,Estonia (Eesti),Turkey (Türkiye),0.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Tallinn,2008
5984.0,Bosnia-Herzegovina (Bosna i Hercegovina),Armenia (Հայաստան),4.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Zenica,2008
5985.0,Belarus (Беларусь),England,1.0,3.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Minsk,2008
5986.0,Croatia (Hrvatska),Andorra,4.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Zagreb,2008
5987.0,Austria (Österreich),Serbia (Србија),1.0,3.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Wien,2008
5988.0,Lithuania (Lietuva),Faroe Islands (Føroyar),1.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Kaunas,2008
5989.0,Georgia (საქართველო),Bulgaria (България),0.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Tbilisi,2008
5990.0,Ireland (Éire),Cyprus (Κύπρος),1.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Dublin,2008
5991.0,Italy (Italia),Montenegro (Црна Гора),2.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Lecce,2008
5992.0,Iceland (Ísland),Macedonia (Македонија),1.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Reykjavík,2008
5993.0,Norway (Norge),Netherlands (Nederland),0.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Oslo,2008
5994.0,Venezuela,Ecuador,3.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-S.America,Puerto_la_Cruz,2008
5995.0,Paraguay,Peru (Perú),1.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-S.America,Asunción,2008
5996.0,Chile,Argentina,1.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-S.America,Santiago,2008
5997.0,Brazil (Brasil),Colombia,0.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-S.America,Rio de Janeiro,2008
5998.0,Trinidad and Tobago,USA,2.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-N/C.America,Port_of_Spain,2008
5999.0,Cuba,Guatemala,2.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-N/C.America,La_Habana,2008
6000.0,Jamaica,Honduras,1.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-N/C.America,Kingston,2008
6001.0,Canada,Mexico (México),2.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-N/C.America,Edmonton,2008
6002.0,Costa Rica,Haiti (Haïti),2.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-N/C.America,San_José,2008
6003.0,El Salvador,Surinam (Suriname),3.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-N/C.America,San_Salvador,2008
6004.0,Australia,Qatar (قطر),4.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Asia,Brisbane,2008
6005.0,Japan (日本),Uzbekistan (Ўзбекистон),1.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Asia,Saitama,2008
6006.0,Iran (ایران),North Korea (조선),2.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Asia,Tehran,2008
6007.0,South Korea (한국),United Arab Emirates (الإمارات العربية المتحدة),4.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Asia,Seoul,2008
6008.0,San Marino,Czech Republic (Česká Republika),0.0,3.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Serravalle,2008
6009.0,Trinidad and Tobago,Cuba,3.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-N/C.America,Port_of_Spain,2008
6010.0,USA,Guatemala,2.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-N/C.America,Denver,2008
6011.0,Honduras,Mexico (México),1.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-N/C.America,San_Pedro_Sula,2008
6012.0,Jamaica,Canada,3.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-N/C.America,Kingston,2008
6013.0,El Salvador,Costa Rica,1.0,3.0,2010-SOUTH AFRICA,PRELIMINARY-N/C.America,San_Salvador,2008
6014.0,Surinam (Suriname),Haiti (Haïti),1.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-N/C.America,Paramaribo,2008
6015.0,Bahrain (البحرين),Australia,0.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Asia,Manama,2008
6016.0,Qatar (قطر),Japan (日本),0.0,3.0,2010-SOUTH AFRICA,PRELIMINARY-Asia,Doha,2008
6017.0,Saudi Arabia (العربية السعودية),South Korea (한국),0.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-Asia,Riyadh,2008
6018.0,United Arab Emirates (الإمارات العربية المتحدة),Iran (ایران),1.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Asia,Dubai,2008
6019.0,New Zealand (Aotearoa),Fiji,0.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-Oceania,Lautoka,2008
6020.0,Malta,Albania (Shqipëri),0.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,TaQali,2009
6021.0,San Marino,Northern Ireland (Ulster),0.0,3.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Serravalle,2009
6022.0,Ireland (Éire),Georgia (საქართველო),2.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Dublin,2009
6023.0,Costa Rica,Honduras,2.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-N/C.America,San_José,2009
6024.0,El Salvador,Trinidad and Tobago,2.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-N/C.America,San_Salvador,2009
6025.0,USA,Mexico (México),2.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-N/C.America,Columbus,2009
6026.0,Japan (日本),Australia,0.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Asia,Yokohama,2009
6027.0,Uzbekistan (Ўзбекистон),Bahrain (البحرين),0.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Asia,Tashkent,2009
6028.0,North Korea (조선),Saudi Arabia (العربية السعودية),1.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Asia,Pyongyang,2009
6029.0,Iran (ایران),South Korea (한국),1.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Asia,Tehran,2009
6030.0,Malta,Denmark (Danmark),0.0,3.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,TaQali,2009
6031.0,Portugal,Sweden (Sverige),0.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Porto,2009
6032.0,Albania (Shqipëri),Hungary (Magyarország),0.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Tiranë,2009
6033.0,Moldova,Switzerland (Schweiz / Suisse),0.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Chişinău,2009
6034.0,Luxembourg (Lëtzebuerg),Latvia (Latvija),0.0,4.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Luxembourg,2009
6035.0,Israel (ישראל),Greece (Ελλάδα),1.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Tel Aviv,2009
6036.0,Northern Ireland (Ulster),Poland (Polska),3.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Belfast,2009
6037.0,Slovenia (Slovenija),Czech Republic (Česká Republika),0.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Maribor,2009
6038.0,Russia (Россия),Azerbaijan (Azərbaycan),2.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Moskva,2009
6039.0,Germany (Deutschland),Liechtenstein,4.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Leipzig,2009
6040.0,Wales (Cymru),Finland (Suomi),0.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Cardiff,2009
6041.0,Armenia (Հայաստան),Estonia (Eesti),2.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Erevan,2009
6042.0,Belgium (België),Bosnia-Herzegovina (Bosna i Hercegovina),2.0,4.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Genk,2009
6043.0,Spain (España),Turkey (Türkiye),1.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Madrid,2009
6044.0,Romania (România),Serbia (Србија),2.0,3.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Constanţa,2009
6045.0,Lithuania (Lietuva),France,0.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Kaunas,2009
6046.0,Cyprus (Κύπρος),Georgia (საქართველო),2.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Lárnax,2009
6047.0,Ireland (Éire),Bulgaria (България),1.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Dublin,2009
6048.0,Montenegro (Црна Гора),Italy (Italia),0.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Podgorica,2009
6049.0,Netherlands (Nederland),Scotland,3.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Amsterdam,2009
6050.0,Colombia,Bolivia,2.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-S.America,Bogotá,2009
6051.0,Uruguay,Paraguay,2.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-S.America,Montevideo,2009
6052.0,Argentina,Venezuela,4.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-S.America,Buenos Aires,2009
6053.0,Mexico (México),Costa Rica,2.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-N/C.America,México D.F,2009
6054.0,Trinidad and Tobago,Honduras,1.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-N/C.America,Port_of_Spain,2009
6055.0,El Salvador,USA,2.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-N/C.America,San_Salvador,2009
6056.0,Uzbekistan (Ўзбекистон),Qatar (قطر),4.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Asia,Tashkent,2009
6057.0,Japan (日本),Bahrain (البحرين),1.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Asia,Saitama,2009
6058.0,North Korea (조선),United Arab Emirates (الإمارات العربية المتحدة),2.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Asia,Pyongyang,2009
6059.0,Iran (ایران),Saudi Arabia (العربية السعودية),1.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-Asia,Tehran,2009
6060.0,Morocco (المغرب),Gabon,1.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-Africa,Casablanca,2009
6061.0,Togo,Cameroon (Cameroun),1.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Africa,Accra,2009
6062.0,Kenya,Tunisia (تونس),1.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-Africa,Nairobi,2009
6063.0,Rwanda,Algeria (الجزائر),0.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Africa,Kigali,2009
6064.0,Sudan (السودان),Mali,1.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Africa,Omdurman,2009
6065.0,Burkina Faso,Guinea (Guinée),4.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-Africa,Ouagadougou,2009
6066.0,Peru (Perú),Chile,1.0,3.0,2010-SOUTH AFRICA,PRELIMINARY-S.America,Lima,2009
6067.0,Ecuador,Brazil (Brasil),1.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-S.America,Quito,2009
6068.0,Mozambique (Moçambique),Nigeria,0.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Africa,Maputo,2009
6069.0,Egypt (مصر),Zambia,1.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Africa,Cairo,2009
6070.0,Ghana,Benin (Bénin),1.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Africa,Kumasi,2009
6071.0,Ivory Coast (Côte d’Ivoire),Malawi (Malaŵi),5.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Africa,Abidjan,2009
6072.0,Venezuela,Colombia,2.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-S.America,Puerto_Ordaz,2009
6073.0,Denmark (Danmark),Albania (Shqipëri),3.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,København,2009
6074.0,Hungary (Magyarország),Malta,3.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Budapest,2009
6075.0,Latvia (Latvija),Luxembourg (Lëtzebuerg),2.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Rīga,2009
6076.0,Switzerland (Schweiz / Suisse),Moldova,2.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Genève,2009
6077.0,Greece (Ελλάδα),Israel (ישראל),2.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Êrákleion,2009
6078.0,Czech Republic (Česká Republika),Slovakia (Slovensko),1.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Praha,2009
6079.0,Northern Ireland (Ulster),Slovenia (Slovenija),1.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Belfast,2009
6080.0,Poland (Polska),San Marino,10.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Kielce,2009
6081.0,Liechtenstein,Russia (Россия),0.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Vaduz,2009
6082.0,Wales (Cymru),Germany (Deutschland),0.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Cardiff,2009
6083.0,Estonia (Eesti),Armenia (Հայաստան),1.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Tallinn,2009
6084.0,Turkey (Türkiye),Spain (España),1.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,İstanbul,2009
6085.0,Bosnia-Herzegovina (Bosna i Hercegovina),Belgium (België),2.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Zenica,2009
6086.0,England,Ukraine (Україна),2.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,London,2009
6087.0,Andorra,Croatia (Hrvatska),0.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Andorra la Vella,2009
6088.0,Kazakhstan (Қазақстан),Belarus (Беларусь),1.0,5.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Almaty,2009
6089.0,Austria (Österreich),Romania (România),2.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Klagenfurt,2009
6090.0,France,Lithuania (Lietuva),1.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Paris,2009
6091.0,Georgia (საქართველო),Montenegro (Црна Гора),0.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Tbilisi,2009
6092.0,Italy (Italia),Ireland (Éire),1.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Bari,2009
6093.0,Bulgaria (България),Cyprus (Κύπρος),2.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Sofija,2009
6094.0,Scotland,Iceland (Ísland),2.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Glasgow,2009
6095.0,Netherlands (Nederland),Macedonia (Македонија),4.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Amsterdam,2009
6096.0,Ecuador,Paraguay,1.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-S.America,Quito,2009
6097.0,Bolivia,Argentina,6.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-S.America,La_Paz,2009
6098.0,Chile,Uruguay,0.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-S.America,Santiago,2009
6099.0,Brazil (Brasil),Peru (Perú),3.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-S.America,Porto_Alegre,2009
6100.0,Costa Rica,El Salvador,1.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-N/C.America,San_José,2009
6101.0,USA,Trinidad and Tobago,3.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-N/C.America,Nashville,2009
6102.0,Honduras,Mexico (México),3.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-N/C.America,San_Pedro_Sula,2009
6103.0,Bahrain (البحرين),Qatar (قطر),1.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Asia,Manama,2009
6104.0,Australia,Uzbekistan (Ўзбекистон),2.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Asia,Sydney,2009
6105.0,Saudi Arabia (العربية السعودية),United Arab Emirates (الإمارات العربية المتحدة),3.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-Asia,Riyadh,2009
6106.0,South Korea (한국),North Korea (조선),1.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Asia,Seoul,2009
6107.0,Costa Rica,USA,3.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-N/C.America,San_José,2009
6108.0,Sweden (Sverige),Denmark (Danmark),0.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Stockholm,2009
6109.0,Albania (Shqipëri),Portugal,1.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Tiranë,2009
6110.0,Slovakia (Slovensko),San Marino,7.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Bratislava,2009
6111.0,Azerbaijan (Azərbaycan),Wales (Cymru),0.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Baku,2009
6112.0,Finland (Suomi),Liechtenstein,2.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Helsinki,2009
6113.0,Kazakhstan (Қазақстан),England,0.0,4.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Almaty,2009
6114.0,Belarus (Беларусь),Andorra,5.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Grodno,2009
6115.0,Croatia (Hrvatska),Ukraine (Україна),2.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Zagreb,2009
6116.0,Serbia (Србија),Austria (Österreich),1.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Beograd,2009
6117.0,Lithuania (Lietuva),Romania (România),0.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Marijampolė,2009
6118.0,Bulgaria (България),Ireland (Éire),1.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Sofija,2009
6119.0,Cyprus (Κύπρος),Montenegro (Црна Гора),2.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Lárnax,2009
6120.0,Iceland (Ísland),Netherlands (Nederland),1.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Reykjavík,2009
6121.0,Macedonia (Македонија),Norway (Norge),0.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Skopje,2009
6122.0,Paraguay,Chile,0.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-S.America,Asunción,2009
6123.0,Argentina,Colombia,1.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-S.America,Buenos Aires,2009
6124.0,Peru (Perú),Ecuador,1.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-S.America,Lima,2009
6125.0,Uruguay,Brazil (Brasil),0.0,4.0,2010-SOUTH AFRICA,PRELIMINARY-S.America,Montevideo,2009
6126.0,Bolivia,Venezuela,0.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-S.America,La_Paz,2009
6127.0,Trinidad and Tobago,Costa Rica,2.0,3.0,2010-SOUTH AFRICA,PRELIMINARY-N/C.America,Bacolet,2009
6128.0,El Salvador,Mexico (México),2.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-N/C.America,San_Salvador,2009
6129.0,USA,Honduras,2.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-N/C.America,Chicago,2009
6130.0,Qatar (قطر),Australia,0.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Asia,Doha,2009
6131.0,Uzbekistan (Ўзбекистон),Japan (日本),0.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Asia,Tashkent,2009
6132.0,North Korea (조선),Iran (ایران),0.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Asia,Pyongyang,2009
6133.0,United Arab Emirates (الإمارات العربية المتحدة),South Korea (한국),0.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-Asia,Dubai,2009
6134.0,Cameroon (Cameroun),Morocco (المغرب),0.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Africa,Yaoundé,2009
6135.0,Gabon,Togo,3.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Africa,Libreville,2009
6136.0,Nigeria,Kenya,3.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Africa,Abuja,2009
6137.0,Tunisia (تونس),Mozambique (Moçambique),2.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Africa,Radès,2009
6138.0,Zambia,Rwanda,1.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Africa,Chililabombwe,2009
6139.0,Algeria (الجزائر),Egypt (مصر),3.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Africa,Blida,2009
6140.0,Mali,Ghana,0.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-Africa,Bamako,2009
6141.0,Benin (Bénin),Sudan (السودان),1.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Africa,Cotonou,2009
6142.0,Malawi (Malaŵi),Burkina Faso,0.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Africa,Blantyre,2009
6143.0,Guinea (Guinée),Ivory Coast (Côte d’Ivoire),1.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-Africa,Conakry,2009
6144.0,Sweden (Sverige),Malta,4.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Göteborg,2009
6145.0,Finland (Suomi),Russia (Россия),0.0,3.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Helsinki,2009
6146.0,England,Andorra,6.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,London,2009
6147.0,Ukraine (Україна),Kazakhstan (Қазақстан),2.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Kyïv,2009
6148.0,Faroe Islands (Føroyar),Serbia (Србија),0.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Tórshavn,2009
6149.0,Macedonia (Македонија),Iceland (Ísland),2.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Skopje,2009
6150.0,Netherlands (Nederland),Norway (Norge),2.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Rotterdam,2009
6151.0,Venezuela,Uruguay,2.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-S.America,Puerto_Ordaz,2009
6152.0,Ecuador,Argentina,2.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-S.America,Quito,2009
6153.0,Chile,Bolivia,4.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-S.America,Santiago,2009
6154.0,Brazil (Brasil),Paraguay,2.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-S.America,Recife,2009
6155.0,Colombia,Peru (Perú),1.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-S.America,Medellín,2009
6156.0,Mexico (México),Trinidad and Tobago,2.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-N/C.America,México D.F,2009
6157.0,Honduras,El Salvador,1.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-N/C.America,San_Pedro_Sula,2009
6158.0,Australia,Bahrain (البحرين),2.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Asia,Sydney,2009
6159.0,Japan (日本),Qatar (قطر),1.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Asia,Yokohama,2009
6160.0,South Korea (한국),Saudi Arabia (العربية السعودية),0.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Asia,Seoul,2009
6161.0,Iran (ایران),United Arab Emirates (الإمارات العربية المتحدة),1.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Asia,Tehran,2009
6162.0,Australia,Japan (日本),2.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Asia,Melbourne,2009
6163.0,Bahrain (البحرين),Uzbekistan (Ўзбекистон),1.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Asia,Manama,2009
6164.0,South Korea (한국),Iran (ایران),1.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Asia,Seoul,2009
6165.0,Saudi Arabia (العربية السعودية),North Korea (조선),0.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Asia,Riyadh,2009
6166.0,Morocco (المغرب),Togo,0.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Africa,Rabat,2009
6167.0,Tunisia (تونس),Nigeria,0.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Africa,Radès,2009
6168.0,Kenya,Mozambique (Moçambique),2.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Africa,Nairobi,2009
6169.0,Zambia,Algeria (الجزائر),0.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-Africa,Chililabombwe,2009
6170.0,Sudan (السودان),Ghana,0.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-Africa,Omdurman,2009
6171.0,Burkina Faso,Ivory Coast (Côte d’Ivoire),2.0,3.0,2010-SOUTH AFRICA,PRELIMINARY-Africa,Ouagadougou,2009
6172.0,Mali,Benin (Bénin),3.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Africa,Bamako,2009
6173.0,Guinea (Guinée),Malawi (Malaŵi),2.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Africa,Conakry,2009
6174.0,Egypt (مصر),Rwanda,3.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Africa,Cairo,2009
6175.0,Slovenia (Slovenija),San Marino,5.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Maribor,2009
6176.0,Azerbaijan (Azərbaycan),Germany (Deutschland),0.0,2.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Baku,2009
6177.0,Belarus (Беларусь),Croatia (Hrvatska),1.0,3.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Minsk,2009
6178.0,Faroe Islands (Føroyar),France,0.0,1.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Tórshavn,2009
6179.0,Norway (Norge),Scotland,4.0,0.0,2010-SOUTH AFRICA,PRELIMINARY-Europe,Oslo,2009
